TransactionID,AccountID,TransactionAmount,TransactionDate,Location,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,TransactionFreq,TimeInterval,Channel_ATM,Channel_Branch,Channel_Online,Cluster,Fraud,FraudLabel,DBSCAN_Label,DBSCAN_Cluster,DBSCAN_Fraud,PCA_1,PCA_2,Cluster_KMeans_Optimized
TX001838,AC00219,118.1,2023-09-25 16:07:30,Fort Worth,50.0,1.0,7976.6,2024-11-04 08:12:07,10.0,405.66987268518517,1.0,0.0,0.0,1,False,Not Fraud,0,Normal,Not Fraud,-0.966952651712353,-1.1509780858341963,1
TX001839,AC00255,137.85999999999999,2023-08-28 16:16:57,Sacramento,120.0,1.0,8046.94,2024-11-04 08:11:15,3.0,433.66270833333334,0.0,0.0,1.0,0,False,Not Fraud,1,Suspicious 1,Not Fraud,-0.5022722322742366,1.6889731850091274,0
TX001840,AC00035,813.78,2023-08-07 17:42:03,Atlanta,55.0,1.0,14935.5,2024-11-04 08:08:31,9.0,454.60171296296295,1.0,0.0,0.0,1,False,Not Fraud,0,Normal,Not Fraud,-1.0765756628479555,-1.192970641082804,1
TX001841,AC00003,237.97,2023-01-09 17:26:46,Columbus,69.0,1.0,13486.15,2024-11-04 08:06:37,5.0,664.6110069444444,1.0,0.0,0.0,1,False,Not Fraud,0,Normal,Not Fraud,-1.1075447121470496,-1.1941557871700916,1
TX001842,AC00136,684.96,2023-01-09 16:19:47,Mesa,31.0,1.0,526.6700000000001,2024-11-04 08:07:05,8.0,664.6578472222222,1.0,0.0,0.0,1,False,Not Fraud,0,Normal,Not Fraud,-1.2070962816950503,-1.2254299264256316,1
TX001843,AC00337,878.6300000000001,2023-04-06 16:59:33,Columbus,139.0,1.0,4954.37,2024-11-04 08:07:05,8.0,577.6302314814815,1.0,0.0,0.0,1,False,Not Fraud,0,Normal,Not Fraud,-1.3204280023238353,-1.2363304820808114,1
TX001844,AC00265,276.56,2023-04-10 17:26:14,Austin,15.0,1.0,8942.58,2024-11-04 08:08:57,9.0,573.6129976851852,0.0,1.0,0.0,2,False,Not Fraud,2,Suspicious 2,Not Fraud,1.8767108690963035,-0.3866793358205739,2
TX001845,AC00356,8.75,2023-06-15 16:10:51,Louisville,199.0,1.0,4044.62,2024-11-04 08:10:17,8.0,507.66627314814815,1.0,0.0,0.0,1,False,Not Fraud,0,Normal,Not Fraud,-1.2116879132649963,-1.1818341032742377,1
TX001846,AC00305,637.48,2023-09-18 16:27:52,Colorado Springs,207.0,1.0,4148.85,2024-11-04 08:08:09,6.0,412.65297453703704,0.0,0.0,1.0,0,False,Not Fraud,1,Suspicious 1,Not Fraud,-0.6545169265758257,1.6663712828605042,0
TX001847,AC00300,103.15,2023-08-30 17:56:47,San Diego,179.0,1.0,11388.15,2024-11-04 08:07:27,5.0,431.5907407407407,0.0,1.0,0.0,2,False,Not Fraud,2,Suspicious 2,Not Fraud,1.635916492600743,-0.4176613655419819,2
TX001848,AC00301,505.6,2023-02-14 17:56:46,Denver,183.0,1.0,5347.57,2024-11-04 08:10:09,6.0,628.5926273148148,0.0,1.0,0.0,2,False,Not Fraud,2,Suspicious 2,Not Fraud,1.5120737162010052,-0.45109380964029966,2
TX001849,AC00154,371.86,2023-02-20 17:28:57,Miami,91.0,1.0,1329.4499999999998,2024-11-04 08:08:19,5.0,622.6106712962963,1.0,0.0,0.0,1,False,Not Fraud,0,Normal,Not Fraud,-1.290129352180521,-1.233744958921799,1
TX001850,AC00201,14.259999999999991,2023-11-27 17:04:28,Virginia Beach,37.0,1.0,2475.65,2024-11-04 08:09:14,5.0,342.62831018518517,0.0,1.0,0.0,2,False,Not Fraud,2,Suspicious 2,Not Fraud,1.7167073218644961,-0.4222212772352577,2
TX001851,AC00004,13.160000000000025,2023-05-01 17:36:10,Mesa,98.0,1.0,1019.46,2024-11-04 08:10:30,9.0,552.607175925926,0.0,1.0,0.0,2,False,Not Fraud,2,Suspicious 2,Not Fraud,1.7562683793268563,-0.39284420539662096,2
TX001852,AC00237,167.92,2023-06-26 17:54:14,Memphis,136.0,2.0,14321.73,2024-11-04 08:08:14,5.0,496.59305555555557,1.0,0.0,0.0,1,False,Not Fraud,-1,Fraud,Fraud,-1.1694918718859584,-1.1757098973893463,1
TX001853,AC00304,73.00999999999999,2023-05-09 17:02:28,Houston,101.0,1.0,2833.12,2024-11-04 08:09:48,11.0,544.6300925925926,1.0,0.0,0.0,1,False,Not Fraud,0,Normal,Not Fraud,-1.0381164932404758,-1.1543168765800789,1
TX001854,AC00086,201.5,2023-07-14 18:11:41,Dallas,196.0,1.0,12148.32,2024-11-04 08:08:48,7.0,478.58133101851854,0.0,0.0,1.0,0,False,Not Fraud,1,Suspicious 1,Not Fraud,-0.4337170518774894,1.7258242698987887,0
TX001855,AC00483,150.30000000000004,2023-08-07 17:25:53,Las Vegas,204.0,1.0,14371.08,2024-11-04 08:08:30,4.0,454.61292824074076,0.0,0.0,1.0,0,False,Not Fraud,1,Suspicious 1,Not Fraud,-0.4997155756832901,1.7062381980052506,0
TX001856,AC00288,23.69999999999999,2023-10-26 17:51:32,San Francisco,32.0,1.0,7947.44,2024-11-04 08:11:44,3.0,374.5973611111111,1.0,0.0,0.0,1,False,Not Fraud,0,Normal,Not Fraud,-1.1414071426630614,-1.2080836413265348,1
TX001857,AC00134,49.59,2023-08-25 16:45:20,Boston,147.0,1.0,6037.03,2024-11-04 08:09:56,1.0,436.64208333333335,0.0,1.0,0.0,2,False,Not Fraud,2,Suspicious 2,Not Fraud,1.5032066763250234,-0.46132229008272113,2
TX001858,AC00130,720.13,2023-02-14 17:58:31,Omaha,96.0,1.0,387.02000000000044,2024-11-04 08:07:31,9.0,628.5895833333333,1.0,0.0,0.0,1,False,Not Fraud,0,Normal,Not Fraud,-1.2573699258544588,-1.2236142926095084,1
TX001859,AC00393,134.92,2023-10-31 16:46:18,Los Angeles,101.0,1.0,1081.9700000000003,2024-11-04 08:09:40,8.0,369.64122685185185,0.0,0.0,1.0,0,False,Not Fraud,1,Suspicious 1,Not Fraud,-0.40206414157137843,1.7205307540905919,0
TX001860,AC00029,116.97,2023-07-12 16:52:54,Oklahoma City,299.0,1.0,729.6999999999998,2024-11-04 08:08:24,6.0,480.6357638888889,1.0,0.0,0.0,1,False,Not Fraud,0,Normal,Not Fraud,-1.4418614780080643,-1.2229614442132402,1
TX001861,AC00228,11.060000000000002,2023-11-01 17:59:04,Colorado Springs,13.000000000000014,3.0,2782.21,2024-11-04 08:07:08,8.0,368.58893518518516,1.0,0.0,0.0,1,True,Fraud,-1,Fraud,Fraud,-1.043207245015301,-1.1388426853386249,1
TX001862,AC00131,88.29000000000002,2023-01-20 16:46:06,Houston,287.0,1.0,5245.93,2024-11-04 08:09:17,9.0,653.641099537037,0.0,0.0,1.0,0,False,Not Fraud,1,Suspicious 1,Not Fraud,-0.522845697351797,1.7295207634211833,0
TX001863,AC00233,5.810000000000002,2023-06-23 17:36:28,Houston,222.0,1.0,1290.9499999999998,2024-11-04 08:08:02,6.0,499.60525462962966,1.0,0.0,0.0,1,False,Not Fraud,0,Normal,Not Fraud,-1.3270803793382164,-1.208320280229996,1
TX001864,AC00017,103.48000000000002,2023-01-30 16:04:17,Baltimore,33.0,1.0,6494.25,2024-11-04 08:09:34,5.0,643.6703356481481,1.0,0.0,0.0,1,False,Not Fraud,0,Normal,Not Fraud,-1.1138059868446875,-1.1986119805235138,1
TX001865,AC00071,156.74,2023-02-24 18:22:31,Oklahoma City,136.0,1.0,4004.35,2024-11-04 08:08:30,8.0,618.573599537037,1.0,0.0,0.0,1,False,Not Fraud,0,Normal,Not Fraud,-1.1738758567116334,-1.187772578229421,1
TX001866,AC00128,505.14,2023-01-03 17:33:54,Portland,179.0,1.0,2525.47,2024-11-04 08:11:16,7.0,670.6092824074074,1.0,0.0,0.0,1,False,Not Fraud,0,Normal,Not Fraud,-1.3418399228290188,-1.2280324811341419,1
TX001867,AC00073,31.060000000000002,2023-11-20 16:59:13,Kansas City,61.0,1.0,11014.25,2024-11-04 08:07:24,5.0,349.6306828703704,1.0,0.0,0.0,1,False,Not Fraud,0,Normal,Not Fraud,-1.081128006339239,-1.1849049552735882,1
TX001868,AC00353,7.610000000000014,2023-09-21 18:13:38,Atlanta,163.0,1.0,6275.0,2024-11-04 08:08:10,5.0,409.579537037037,1.0,0.0,0.0,1,False,Not Fraud,0,Normal,Not Fraud,-1.2395722745861624,-1.2017491455595246,1
TX001869,AC00209,276.16,2023-02-13 16:14:17,Portland,71.0,1.0,1733.3400000000001,2024-11-04 08:11:57,5.0,629.6650462962963,1.0,0.0,0.0,1,False,Not Fraud,0,Normal,Not Fraud,-1.2433615299374954,-1.2246519451317481,1
TX001870,AC00396,145.77,2023-04-05 16:08:13,Memphis,237.0,1.0,5294.98,2024-11-04 08:11:25,8.0,578.6688888888889,1.0,0.0,0.0,1,False,Not Fraud,0,Normal,Not Fraud,-1.2694816269683356,-1.19121959068231,1
TX001871,AC00439,369.44,2023-11-20 17:11:02,Detroit,19.0,1.0,5018.67,2024-11-04 08:08:32,9.0,349.6232638888889,0.0,0.0,1.0,0,False,Not Fraud,1,Suspicious 1,Not Fraud,-0.28856953217564424,1.7285373836839562,0
TX001872,AC00063,558.86,2023-03-15 17:27:37,Austin,95.0,1.0,9844.32,2024-11-04 08:11:19,10.0,599.6136805555556,1.0,0.0,0.0,1,False,Not Fraud,0,Normal,Not Fraud,-1.0904319468009707,-1.1806942766926576,1
TX001873,AC00203,429.15,2023-03-09 16:21:09,Las Vegas,218.0,1.0,712.1300000000001,2024-11-04 08:11:30,6.0,605.6599652777778,0.0,1.0,0.0,2,False,Not Fraud,2,Suspicious 2,Not Fraud,1.4401080582231098,-0.4591673837467083,2
TX001874,AC00394,36.74000000000001,2023-02-06 17:21:37,Tucson,133.0,1.0,6217.58,2024-11-04 08:07:57,7.0,636.6155092592593,0.0,1.0,0.0,2,False,Not Fraud,2,Suspicious 2,Not Fraud,1.706873105178885,-0.4033248223999153,2
TX001875,AC00258,79.13999999999999,2023-04-12 17:21:31,Portland,22.0,1.0,2229.56,2024-11-04 08:08:52,7.0,571.6162152777778,0.0,0.0,1.0,0,False,Not Fraud,1,Suspicious 1,Not Fraud,-0.3211637349085363,1.7235384037218677,0
TX001876,AC00144,132.48,2023-08-09 18:38:49,Charlotte,101.0,1.0,9313.05,2024-11-04 08:07:12,8.0,452.5613773148148,0.0,1.0,0.0,2,False,Not Fraud,2,Suspicious 2,Not Fraud,1.7855660770335942,-0.39116706221848613,2
TX001877,AC00169,136.48,2023-08-14 16:46:26,Charlotte,138.0,4.0,4618.53,2024-11-04 08:09:36,2.0,447.64108796296296,0.0,0.0,1.0,0,True,Fraud,-1,Fraud,Fraud,-0.6240117119316593,1.7195739497514684,0
TX001878,AC00285,203.76,2023-10-02 16:33:09,Colorado Springs,37.0,1.0,6747.16,2024-11-04 08:09:45,7.0,398.6504166666667,0.0,1.0,0.0,2,False,Not Fraud,2,Suspicious 2,Not Fraud,1.7832281507023298,-0.40688428013048644,2
TX001879,AC00047,750.95,2023-09-08 18:16:31,Chicago,27.0,1.0,5134.37,2024-11-04 08:11:09,4.0,422.5796064814815,0.0,1.0,0.0,2,False,Not Fraud,2,Suspicious 2,Not Fraud,1.569047593239346,-0.47613624863957044,2
TX001880,AC00460,0.8400000000000318,2024-01-01 16:45:56,Austin,31.0,1.0,2207.54,2024-11-04 08:07:14,12.0,307.63979166666667,1.0,0.0,0.0,1,False,Not Fraud,0,Normal,Not Fraud,-0.9214474722311388,-1.1364275324616393,1
TX001881,AC00073,257.18,2023-07-10 17:00:03,Los Angeles,28.0,1.0,13336.15,2024-11-04 08:10:15,5.0,482.63208333333336,0.0,0.0,1.0,0,False,Not Fraud,1,Suspicious 1,Not Fraud,-0.3082117877738331,1.7182324201415367,0
TX001882,AC00253,767.66,2023-05-08 17:44:34,San Jose,155.0,1.0,1801.69,2024-11-04 08:12:04,6.0,545.6024305555555,1.0,0.0,0.0,1,False,Not Fraud,0,Normal,Not Fraud,-1.4093853298774373,-1.255684290041263,1
TX001883,AC00320,182.29,2023-05-10 16:55:57,San Diego,123.0,1.0,522.3900000000003,2024-11-04 08:08:24,5.0,543.6336458333334,0.0,0.0,1.0,0,False,Not Fraud,1,Suspicious 1,Not Fraud,-0.5341994725882442,1.6864805545800283,0
TX001884,AC00462,184.51,2023-09-04 16:34:53,Portland,118.0,1.0,9381.64,2024-11-04 08:09:30,6.0,426.64903935185185,0.0,0.0,1.0,0,False,Not Fraud,1,Suspicious 1,Not Fraud,-0.40395891401080697,1.7168245315474484,0
TX001885,AC00071,451.31,2023-12-04 16:57:39,Fort Worth,166.0,5.0,2963.29,2024-11-04 08:07:38,8.0,335.63193287037035,1.0,0.0,0.0,1,True,Fraud,-1,Fraud,Fraud,-1.3273330787109952,-1.1474872214841376,1
TX001886,AC00363,144.1,2023-07-07 17:24:42,Chicago,30.0,1.0,11523.64,2024-11-04 08:10:03,12.0,485.6148263888889,0.0,1.0,0.0,2,False,Not Fraud,2,Suspicious 2,Not Fraud,2.007583217384218,-0.3445646249958346,2
TX001887,AC00448,72.49999999999997,2023-04-10 17:48:18,Fort Worth,30.0,1.0,12723.62,2024-11-04 08:11:48,7.0,573.5996527777778,1.0,0.0,0.0,1,False,Not Fraud,0,Normal,Not Fraud,-0.976217123457574,-1.1630008753388363,1
TX001888,AC00206,74.11000000000001,2023-09-08 16:09:45,Virginia Beach,71.0,4.0,3920.11,2024-11-04 08:08:28,2.0,422.665775462963,0.0,0.0,1.0,0,True,Fraud,-1,Fraud,Fraud,-0.544108089309124,1.7271119085744557,0
TX001889,AC00181,22.149999999999977,2023-05-03 16:26:08,Denver,73.0,1.0,7451.83,2024-11-04 08:11:03,5.0,550.6561921296296,0.0,1.0,0.0,2,False,Not Fraud,2,Suspicious 2,Not Fraud,1.7283440637700815,-0.4136416056194006,2
TX001890,AC00213,777.92,2023-06-12 18:56:58,Austin,97.0,1.0,7061.58,2024-11-04 08:09:32,6.0,510.55039351851855,0.0,1.0,0.0,2,False,Not Fraud,2,Suspicious 2,Not Fraud,1.5676416370574913,-0.45996026499353176,2
TX001891,AC00470,790.07,2023-05-26 17:32:29,Miami,197.0,1.0,985.7700000000004,2024-11-04 08:10:46,4.0,527.6099189814814,0.0,0.0,1.0,0,False,Not Fraud,1,Suspicious 1,Not Fraud,-0.7708241554249253,1.6303941174610408,0
TX001892,AC00451,406.33,2023-10-02 16:41:51,Miami,103.0,1.0,4298.34,2024-11-04 08:07:41,5.0,398.64293981481484,0.0,1.0,0.0,2,False,Not Fraud,2,Suspicious 2,Not Fraud,1.5798638944149446,-0.45014047014544883,2
TX001893,AC00192,767.41,2023-09-07 16:28:19,Fort Worth,27.0,1.0,12799.34,2024-11-04 08:08:55,4.0,423.65319444444447,1.0,0.0,0.0,1,False,Not Fraud,0,Normal,Not Fraud,-1.2114970047384603,-1.2391294705186333,1
TX001894,AC00378,4.579999999999984,2023-10-19 16:13:30,Atlanta,135.0,1.0,811.2399999999998,2024-11-04 08:06:26,6.0,381.66175925925927,0.0,0.0,1.0,0,False,Not Fraud,1,Suspicious 1,Not Fraud,-0.47604399984425877,1.708027860943332,0
TX001895,AC00143,447.83,2023-08-15 16:22:06,Atlanta,88.0,1.0,13273.08,2024-11-04 08:07:29,5.0,446.6565162037037,0.0,1.0,0.0,2,False,Not Fraud,2,Suspicious 2,Not Fraud,1.6834658692542834,-0.4308361086188434,2
TX001896,AC00499,49.670000000000016,2023-02-20 18:48:52,Atlanta,146.0,1.0,842.9400000000005,2024-11-04 08:08:23,7.0,622.5552199074074,0.0,0.0,1.0,0,False,Not Fraud,1,Suspicious 1,Not Fraud,-0.46686572943741844,1.7134308334419566,0
TX001897,AC00168,77.82999999999998,2023-12-27 16:40:01,Kansas City,146.0,1.0,2471.53,2024-11-04 08:10:31,1.0,312.64618055555553,0.0,1.0,0.0,2,False,Not Fraud,2,Suspicious 2,Not Fraud,1.4602421416664984,-0.47162550602398534,2
TX001898,AC00085,702.87,2023-06-07 17:06:21,Washington,184.0,1.0,1237.5,2024-11-04 08:11:14,6.0,515.6283912037037,1.0,0.0,0.0,1,False,Not Fraud,0,Normal,Not Fraud,-1.433720960421417,-1.254556455208633,1
TX001899,AC00144,133.56,2023-01-24 18:43:06,Atlanta,177.0,1.0,783.8299999999999,2024-11-04 08:06:58,8.0,649.5582407407408,0.0,0.0,1.0,0,False,Not Fraud,1,Suspicious 1,Not Fraud,-0.489023013822898,1.7144647934987405,0
TX001900,AC00185,868.05,2023-01-12 16:35:36,San Diego,119.0,1.0,3931.03,2024-11-04 08:09:57,6.0,661.6488541666666,0.0,0.0,1.0,0,False,Not Fraud,1,Suspicious 1,Not Fraud,-0.6084933877071368,1.656024459345905,0
TX001901,AC00338,52.870000000000005,2023-03-31 17:25:22,Indianapolis,70.0,1.0,960.96,2024-11-04 08:11:49,7.0,583.6155902777778,0.0,1.0,0.0,2,False,Not Fraud,2,Suspicious 2,Not Fraud,1.7170035152621086,-0.4123084381041009,2
TX001902,AC00384,179.0,2023-09-06 16:01:35,Houston,121.0,1.0,7310.88,2024-11-04 08:10:18,7.0,424.6727199074074,1.0,0.0,0.0,1,False,Not Fraud,0,Normal,Not Fraud,-1.157295408838713,-1.1897459426619779,1
TX001903,AC00336,1168.26,2023-06-12 16:25:21,Philadelphia,37.0,1.0,1385.7399999999998,2024-11-04 08:09:53,4.0,510.65592592592594,0.0,0.0,1.0,0,False,Not Fraud,1,Suspicious 1,Not Fraud,-0.6699285198795383,1.6163308882222789,0
TX001904,AC00003,384.11,2023-05-15 16:35:43,Fort Worth,12.0,1.0,7902.52,2024-11-04 08:06:36,5.0,538.6464467592592,1.0,0.0,0.0,1,False,Not Fraud,0,Normal,Not Fraud,-1.1351654191704992,-1.2134496859295298,1
TX001905,AC00378,227.61,2023-08-07 16:16:26,Houston,61.0,1.0,4405.28,2024-11-04 08:07:41,6.0,454.66059027777777,0.0,0.0,1.0,0,False,Not Fraud,1,Suspicious 1,Not Fraud,-0.4032029263758701,1.7061802462094104,0
TX001906,AC00217,40.829999999999984,2023-08-16 16:40:51,Indianapolis,24.0,1.0,3944.12,2024-11-04 08:12:04,6.0,445.64667824074075,1.0,0.0,0.0,1,False,Not Fraud,0,Normal,Not Fraud,-1.0871817841637257,-1.1903034773132573,1
TX001907,AC00280,19.75999999999999,2023-03-31 17:50:09,Nashville,240.0,1.0,1523.04,2024-11-04 08:10:08,5.0,583.5972106481481,1.0,0.0,0.0,1,False,Not Fraud,0,Normal,Not Fraud,-1.378063294312391,-1.219321823599595,1
TX001908,AC00184,484.24,2023-05-29 16:40:15,Raleigh,77.0,1.0,8042.3,2024-11-04 08:06:44,4.0,524.6433912037037,0.0,1.0,0.0,2,False,Not Fraud,2,Suspicious 2,Not Fraud,1.601458441626666,-0.45419273640932,2
TX001909,AC00456,494.6600000000001,2023-06-19 16:59:35,Houston,110.0,1.0,5531.93,2024-11-04 08:06:25,11.0,503.62974537037036,0.0,0.0,1.0,0,False,Not Fraud,1,Suspicious 1,Not Fraud,-0.34917611562257583,1.732991265015561,0
TX001910,AC00151,301.47,2023-01-26 16:13:15,Colorado Springs,291.0,1.0,560.7299999999996,2024-11-04 08:09:25,4.0,647.6640046296296,0.0,1.0,0.0,2,False,Not Fraud,2,Suspicious 2,Not Fraud,1.3236988515563504,-0.4743770519707125,2
TX001911,AC00366,199.09,2023-05-19 16:54:16,Detroit,89.0,1.0,1658.52,2024-11-04 08:08:46,8.0,534.6350694444444,0.0,0.0,1.0,0,False,Not Fraud,1,Suspicious 1,Not Fraud,-0.3962686959354019,1.7182543386019387,0
TX001912,AC00383,38.94999999999999,2023-10-18 16:44:17,Los Angeles,50.0,1.0,731.5200000000004,2024-11-04 08:08:49,4.0,382.642037037037,0.0,0.0,1.0,0,False,Not Fraud,1,Suspicious 1,Not Fraud,-0.4513525370729862,1.6929821771104934,0
TX001913,AC00076,515.94,2023-12-22 16:42:33,San Francisco,37.0,1.0,1389.8900000000003,2024-11-04 08:11:10,7.0,317.6448726851852,1.0,0.0,0.0,1,False,Not Fraud,0,Normal,Not Fraud,-1.1991919351218598,-1.221263357222817,1
TX001914,AC00290,41.93000000000001,2023-02-13 16:44:18,Fresno,136.0,1.0,5081.26,2024-11-04 08:06:24,4.0,629.6403472222222,1.0,0.0,0.0,1,False,Not Fraud,0,Normal,Not Fraud,-1.260332422878068,-1.214303213860061,1
TX001915,AC00347,137.84000000000003,2023-11-13 16:03:01,Omaha,83.0,1.0,1000.3500000000004,2024-11-04 08:09:26,3.0,356.6711226851852,1.0,0.0,0.0,1,False,Not Fraud,0,Normal,Not Fraud,-1.2962472356514638,-1.2361040082585748,1
TX001916,AC00034,95.35,2023-07-26 16:27:19,Chicago,131.0,1.0,1639.9,2024-11-04 08:07:22,4.0,466.6528125,0.0,0.0,1.0,0,False,Not Fraud,1,Suspicious 1,Not Fraud,-0.5432314425142294,1.6853513096730433,0
TX001917,AC00373,93.13999999999999,2023-01-02 16:47:11,Memphis,151.0,1.0,5473.82,2024-11-04 08:07:53,9.0,671.639375,0.0,0.0,1.0,0,False,Not Fraud,1,Suspicious 1,Not Fraud,-0.371011763938439,1.739486626568756,0
TX001918,AC00382,1427.71,2023-01-24 17:26:34,New York,159.0,1.0,1729.2600000000002,2024-11-04 08:09:30,6.0,649.6131481481482,0.0,1.0,0.0,2,True,Fraud,2,Suspicious 2,Not Fraud,1.3040681822590283,-0.5224987581548094,2
TX001919,AC00463,79.32999999999998,2023-12-06 16:10:00,Las Vegas,109.0,1.0,14798.1,2024-11-04 08:07:06,4.0,333.6646527777778,0.0,0.0,1.0,0,False,Not Fraud,1,Suspicious 1,Not Fraud,-0.37499675678458383,1.7190402885980145,0
TX001920,AC00030,76.88999999999999,2023-05-10 17:49:57,Chicago,132.0,1.0,7374.26,2024-11-04 08:10:31,9.0,543.5976157407407,1.0,0.0,0.0,1,False,Not Fraud,0,Normal,Not Fraud,-1.0859166238519031,-1.1646770004753186,1
TX001921,AC00431,233.71,2023-03-13 17:30:20,Jacksonville,297.0,1.0,1231.98,2024-11-04 08:12:09,7.0,601.6123726851852,0.0,0.0,1.0,0,False,Not Fraud,1,Suspicious 1,Not Fraud,-0.6688369150237652,1.690605633131507,0
TX001922,AC00243,14.920000000000016,2023-05-22 16:51:28,Las Vegas,120.0,1.0,6611.26,2024-11-04 08:07:33,4.0,531.6361689814814,0.0,1.0,0.0,2,False,Not Fraud,2,Suspicious 2,Not Fraud,1.6383306598216139,-0.4277682683958611,2
TX001923,AC00499,242.17,2023-06-08 16:28:29,Jacksonville,147.0,1.0,883.7200000000003,2024-11-04 08:10:41,7.0,514.6543055555555,1.0,0.0,0.0,1,False,Not Fraud,0,Normal,Not Fraud,-1.2681017473621998,-1.2111749095654663,1
TX001924,AC00065,122.98000000000002,2023-07-24 16:15:58,Jacksonville,228.0,1.0,5055.99,2024-11-04 08:09:50,5.0,468.6624074074074,0.0,0.0,1.0,0,False,Not Fraud,1,Suspicious 1,Not Fraud,-0.5893322694641241,1.693770056362603,0
TX001925,AC00492,129.35,2023-08-28 16:31:48,Las Vegas,130.0,1.0,7166.88,2024-11-04 08:09:41,5.0,433.6513078703704,1.0,0.0,0.0,1,False,Not Fraud,0,Normal,Not Fraud,-1.2194132764972154,-1.2058082115097968,1
TX001926,AC00062,138.33,2023-07-07 17:58:29,Dallas,69.0,1.0,232.5600000000004,2024-11-04 08:09:17,3.0,485.5908333333333,0.0,0.0,1.0,0,False,Not Fraud,1,Suspicious 1,Not Fraud,-0.5293983773557764,1.6742015539044595,0
TX001927,AC00026,39.31,2023-10-30 17:24:55,Portland,178.0,1.0,1236.38,2024-11-04 08:06:47,6.0,370.61240740740743,0.0,0.0,1.0,0,False,Not Fraud,1,Suspicious 1,Not Fraud,-0.5264463192882645,1.703506911774471,0
TX001928,AC00201,91.85,2023-10-16 16:50:31,Seattle,148.0,1.0,802.0900000000001,2024-11-04 08:12:14,5.0,384.6400810185185,0.0,0.0,1.0,0,False,Not Fraud,1,Suspicious 1,Not Fraud,-0.5396502606423816,1.691680171326075,0
TX001929,AC00377,277.7,2023-06-22 16:38:46,Nashville,107.0,1.0,1423.1999999999998,2024-11-04 08:11:43,4.0,500.64788194444446,0.0,1.0,0.0,2,False,Not Fraud,2,Suspicious 2,Not Fraud,1.5414826354816116,-0.45746365017052143,2
TX001930,AC00269,114.03,2023-11-24 16:30:21,Portland,172.0,1.0,13388.56,2024-11-04 08:11:42,3.0,345.6537152777778,1.0,0.0,0.0,1,False,Not Fraud,0,Normal,Not Fraud,-1.257357320785767,-1.2116557148527325,1
TX001931,AC00239,302.63,2023-02-28 17:24:26,San Jose,10.0,1.0,2801.28,2024-11-04 08:07:17,5.0,614.6130902777778,0.0,1.0,0.0,2,False,Not Fraud,2,Suspicious 2,Not Fraud,1.688780187304786,-0.4397198126129844,2
TX001932,AC00070,31.189999999999998,2023-04-25 16:23:59,Charlotte,74.0,1.0,5545.96,2024-11-04 08:09:33,8.0,558.6566435185185,1.0,0.0,0.0,1,False,Not Fraud,0,Normal,Not Fraud,-1.0621612448090696,-1.1708919870621168,1
TX001933,AC00284,112.90999999999997,2023-11-15 18:04:22,Tucson,135.0,1.0,4764.48,2024-11-04 08:09:36,8.0,354.5869675925926,0.0,0.0,1.0,0,False,Not Fraud,1,Suspicious 1,Not Fraud,-0.3956755670889001,1.728302583910298,0
TX001934,AC00337,742.26,2023-06-20 17:04:02,San Diego,36.0,1.0,7868.19,2024-11-04 08:10:01,8.0,502.6291550925926,0.0,0.0,1.0,0,False,Not Fraud,1,Suspicious 1,Not Fraud,-0.3867467095716776,1.6986270369796985,0
TX001935,AC00051,256.8,2023-02-24 16:49:51,Charlotte,80.0,1.0,1128.3800000000006,2024-11-04 08:09:22,4.0,618.6385532407407,1.0,0.0,0.0,1,False,Not Fraud,0,Normal,Not Fraud,-1.2862497685561685,-1.2346442949912482,1
TX001936,AC00328,378.68,2023-01-06 17:23:59,Fort Worth,239.0,1.0,7627.04,2024-11-04 08:07:11,5.0,667.6133333333333,1.0,0.0,0.0,1,False,Not Fraud,0,Normal,Not Fraud,-1.3880403701990838,-1.2300236063372965,1
TX001937,AC00064,571.93,2023-09-20 17:44:37,Washington,119.0,1.0,4026.03,2024-11-04 08:06:42,4.0,410.59866898148147,0.0,0.0,1.0,0,False,Not Fraud,1,Suspicious 1,Not Fraud,-0.6057376502655867,1.6584405447677344,0
TX001938,AC00231,26.310000000000002,2023-08-11 16:38:16,Austin,163.0,1.0,7095.76,2024-11-04 08:06:54,5.0,450.64488425925924,0.0,0.0,1.0,0,False,Not Fraud,1,Suspicious 1,Not Fraud,-0.47511626731794826,1.7100157648884695,0
TX001939,AC00362,205.58,2023-08-16 17:49:13,Portland,159.0,1.0,1501.9499999999998,2024-11-04 08:07:55,12.0,445.5963194444444,0.0,0.0,1.0,0,False,Not Fraud,1,Suspicious 1,Not Fraud,-0.35439858369727334,1.7495136087425962,0
TX001940,AC00363,533.61,2023-12-20 16:17:11,Mesa,115.0,1.0,3656.93,2024-11-04 08:11:43,12.0,319.66287037037034,0.0,0.0,1.0,0,False,Not Fraud,1,Suspicious 1,Not Fraud,-0.3524153995103047,1.7347653383043078,0
TX001941,AC00196,428.62,2023-06-05 16:02:04,Raleigh,72.0,1.0,3473.24,2024-11-04 08:10:24,6.0,517.6724537037037,0.0,1.0,0.0,2,False,Not Fraud,2,Suspicious 2,Not Fraud,1.631194600048928,-0.4421407775798257,2
